0,,Latitude,Longitude,Application/Permit Number 
61186,,47.61911369,-122.31718898,6391532
61187,,47.53860927,-122.37285488,6391528
61188,,47.58181846,-122.33535751,6391524
61189,,47.60723772,-122.33612134,6391522
61190,,47.60723772,-122.33612134,6391520
61191,,47.60884785,-122.32194221,6391519
61192,,47.60884785,-122.32194221,6391518
61193,,47.56477683,-122.29350643,6391512
61194,,47.56477683,-122.29350643,6391510
61195,,47.66247052,-122.29898964,6391516
61196,,47.54407047,-122.26285435,6391517
61197,,47.61022901,-122.32401318,6391511
61198,,47.59639784,-122.33369863,6391515
61199,,47.60411459,-122.33226664,6391507
61200,,47.66231885,-122.28147251,6391502
61201,,47.66231885,-122.28147251,6391501
61202,,47.66231885,-122.28147251,6391504
61203,,47.66231885,-122.28147251,6391503
61204,,47.63763233,-122.28425167,6391505
61205,,47.66456455,-122.36735508,6391498
61206,,47.66456455,-122.36735508,6391496
61207,,47.65261026,-122.37535092,6391500
61208,,47.64391761,-122.40561929,6391489
61209,,47.64207982,-122.34835661,6391488
61210,,47.69328226,-122.34850647,6391487
61211,,47.62408205,-122.28695965,6391485
61212,,47.62482452,-122.29032004,6391483
61213,,47.5432004,-122.38619736,6391481
61214,,47.63670589,-122.32851293,6391476
61215,,47.66409847,-122.36751602,6391480
61216,,47.61296669,-122.33927313,6391479
61217,,47.57783533,-122.40834965,6391478
61218,,47.54913327,-122.33055995,6391477
61219,,47.61296669,-122.33927313,6391472
61220,,47.5588007,-122.36393009,6391469
61221,,47.61329953,-122.32858764,6391464
61222,,47.61329953,-122.32858764,6391463
61223,,47.60655975,-122.33534639,6391460
61224,,47.60505426,-122.30428618,6391466
61225,,47.67484223,-122.37686875,6391458
61226,,47.67485105,-122.37697715,6391457
61227,,47.60549679,-122.33320892,6391445
61228,,47.6380186,-122.31759746,6391442
61229,,47.56759738,-122.2936193,6391439
61230,,47.6328149,-122.34025914,6391438
61231,,47.63157978,-122.33952541,6391437
61232,,47.68053862,-122.30584287,6391428
61233,,47.682267,-122.38786016,6391412
61234,,47.71287005,-122.33252296,6391411
61235,,47.7267273,-122.35854512,6391410
61236,,47.61459852,-122.31725886,6391406
61237,,47.61117674,-122.34045388,6391401
61238,,47.58109623,-122.28956673,6391400
61239,,47.67481154,-122.3904705,6391216
61240,,47.67481154,-122.3904705,6391215
61241,,47.67481154,-122.3904705,6391213
61242,,47.66301981,-122.32435652,6391391
61243,,47.67184775,-122.29222014,6391385
61244,,47.61661061,-122.29985095,6391388
61245,,47.64946444,-122.31064572,6391386
61246,,47.55301806,-122.30653635,6391381
61247,,47.66216274,-122.32589455,6391380
61248,,47.57911438,-122.37777935,6391377
61249,,47.62222675,-122.34015803,6391373
61250,,47.62004449,-122.33808797,6391374
61251,,47.64227335,-122.39667601,6391369
61252,,47.62384472,-122.35523988,6391368
61253,,47.50987023,-122.24177147,6391366
61254,,47.65877432,-122.33114302,6391361
61255,,47.60247931,-122.33622043,6391360
61256,,47.62398599,-122.3367397,6391359
61257,,47.61757671,-122.35123506,6391358
61258,,47.59479444,-122.29179921,6391357
61259,,47.70187033,-122.33705028,6391356
61260,,47.61170123,-122.34779196,6391355
61261,,47.65724855,-122.31714303,6391354
61262,,47.61915912,-122.34858677,6391352
61263,,47.55885143,-122.40264306,6391351
61264,,47.60329349,-122.29628096,6391350
61265,,47.60198365,-122.33175459,6391349
61266,,47.63724141,-122.32370373,6391348
61267,,47.63724141,-122.32370373,6391347
61268,,47.63724141,-122.32370373,6391346
61269,,47.6944234,-122.34308942,6391345
61270,,47.69434151,-122.3431123,6391344
61271,,47.62180794,-122.33625748,6391343
61272,,47.61517062,-122.33304514,6391342
61273,,47.66331393,-122.34978411,6391337
61274,,47.60961537,-122.29181592,6391325
61275,,47.61002691,-122.32223697,6391321
61276,,47.56961856,-122.28882495,6391322
61277,,47.54857847,-122.30296694,6391320
61278,,47.59634748,-122.32808465,6391316
61279,,47.62405246,-122.34037886,6391314
61280,,47.64776401,-122.3392528,6391315
61281,,47.67597173,-122.30575025,6391313
61282,,47.69976058,-122.32508039,6391298
61283,,47.54749926,-122.29186186,6391309
61284,,47.63573374,-122.29982112,6391306
61285,,47.53493219,-122.31789882,6391300
61286,,47.60549679,-122.33320892,6391305
61287,,47.69346524,-122.31792972,6391297
61288,,47.62825955,-122.3082813,6391290
61289,,47.58181846,-122.33535751,6391288
61290,,47.71837361,-122.33084626,6391286
61291,,47.68475174,-122.38258632,6391285
61292,,47.68475174,-122.38258632,6391284
61293,,47.61371932,-122.3177533,6391280
61294,,47.66914865,-122.32458672,6391283
61295,,47.61578904,-122.33727143,6391281
61296,,47.56542426,-122.34135422,6391179
61297,,47.63714765,-122.29046096,6391276
61298,,47.58924534,-122.33567914,6391274
61299,,47.64314852,-122.35205108,6391273
61300,,47.69976058,-122.32508039,6391267
61301,,47.69448235,-122.37756696,6391268
61302,,47.57000073,-122.32517639,6391265
61303,,47.69447855,-122.3774744,6391264
61304,,47.5987815,-122.33459085,6391258
61305,,47.69447916,-122.37736699,6391261
61306,,47.69448133,-122.37720715,6391259
61307,,47.6615389,-122.29926621,6391256
61308,,47.69448782,-122.37710116,6391255
61309,,47.60360418,-122.33289294,6391254
61310,,,,6391178
61311,,47.69448644,-122.37701617,6391252
61312,,47.6213124,-122.34076614,6391251
61313,,,,6391177
61314,,47.67477489,-122.28247527,6391181
61315,,47.5735097,-122.3224022,6391249
61316,,47.52772578,-122.28160267,6391245
61317,,47.53675777,-122.32398142,6391247
61318,,47.62004449,-122.33808797,6391246
61319,,47.60896713,-122.33482136,6391238
61320,,47.66720881,-122.38240712,6391239
61321,,47.62050338,-122.32047656,6391233
61322,,47.57241473,-122.31110652,6391235
61323,,47.61449797,-122.32593535,6391231
61324,,47.66770262,-122.37718937,6391230
61325,,47.72841611,-122.34691863,6391229
61326,,47.61826669,-122.33811602,6391228
61327,,47.62422846,-122.30692137,6391227
61328,,47.56751544,-122.27407091,6391220
61329,,47.72841611,-122.34691863,6391223
61330,,47.60247931,-122.33622043,6391207
61331,,47.58542454,-122.32186576,6391206
61332,,47.52429669,-122.31235148,6391205
61333,,47.6102272,-122.3374679,6391201
61334,,47.62667824,-122.32966519,6391196
61335,,47.52429669,-122.31235148,6391197
61336,,47.56967958,-122.31651555,6391194
61337,,47.67165769,-122.35132174,6391193
61338,,47.66183508,-122.29265521,6391189
61339,,47.64990814,-122.38376049,6391188
61340,,47.64805109,-122.35586247,6391185
61341,,47.53600643,-122.31769055,6391170
61342,,47.59938819,-122.30876401,6391169
61343,,47.69262132,-122.32273876,6391163
61344,,47.51228308,-122.26953248,6391162
61345,,47.58950818,-122.28959546,6391161
61346,,47.68831068,-122.31407212,6391159
61347,,47.60501319,-122.32989532,6391158
61348,,47.63700738,-122.3553396,6390973
61349,,47.64159884,-122.41120141,6391157
61350,,47.65762688,-122.3329005,6391154
61351,,47.61125861,-122.33495033,6391153
61352,,47.65815521,-122.33948348,6391152
61353,,47.61195348,-122.33168608,6391151
61354,,47.67009693,-122.29479883,6391149
61355,,47.71805243,-122.29563071,6391148
61356,,47.69088589,-122.345166,6391147
61357,,47.55885143,-122.40264306,6391145
61358,,47.68266103,-122.36757446,6391142
61359,,47.565196,-122.36394586,6391141
61360,,47.56519833,-122.36412616,6391140
61361,,47.69598819,-122.31863008,6391139
61362,,47.62037814,-122.32045216,6391138
61363,,47.56013448,-122.38642978,6391038
61364,,47.52418173,-122.3684046,6391137
61365,,47.56521233,-122.3905245,6391136
61366,,47.65896999,-122.27524293,6391135
61367,,47.53508978,-122.29174246,6391132
61368,,47.72992192,-122.29021525,6391130
61369,,47.68227388,-122.35507765,6391129
61370,,47.71886348,-122.28907609,6391128
61371,,47.64660959,-122.38800763,6391126
61372,,47.54315181,-122.37567647,6391125
61373,,47.64545505,-122.35404314,6391124
61374,,47.54315181,-122.37567647,6391123
61375,,47.54315181,-122.37567647,6391121
61376,,47.54735336,-122.38415718,6391122
61377,,47.57584296,-122.30691198,6391119
61378,,47.72394782,-122.36199867,6391116
61379,,47.6161988,-122.34600265,6391115
61380,,47.66999172,-122.37119946,6391114
61381,,47.6209966,-122.29761271,6391113
61382,,47.63734825,-122.35725512,6391112
61383,,47.65200716,-122.3549233,6391109
61384,,47.6088346,-122.32495216,6391106
61385,,47.69872726,-122.38118837,6391104
61386,,47.7200759,-122.32258644,6391102
61387,,47.69398186,-122.28627876,6391100
61388,,47.52681248,-122.38889436,6391098
61389,,47.60536796,-122.32406439,6391097
61390,,47.64163637,-122.35747929,6391096
61391,,47.54343098,-122.36761556,6391094
61392,,47.63583203,-122.35750494,6391091
61393,,47.57775261,-122.41426014,6391090
61394,,47.59052101,-122.39243595,6391089
61395,,47.58946259,-122.39377652,6391088
61396,,47.54155439,-122.38687419,6391087
61397,,47.6254869,-122.36167844,6391086
61398,,47.59767419,-122.32342724,6391085
61399,,47.51933455,-122.34755131,6391083
61400,,47.68871845,-122.28358449,6391070
61401,,47.54325566,-122.36762011,6391075
61402,,47.58924534,-122.33567914,6391071
61403,,47.61393656,-122.30783776,6391068
61404,,47.53002348,-122.28152777,6391069
61405,,47.60247931,-122.33622043,6391067
61406,,47.61482027,-122.33970734,6391061
61407,,47.64912742,-122.34824785,6391049
61408,,47.61301769,-122.3293033,6391047
61409,,47.7284302,-122.33032779,6391045
61410,,47.6213169,-122.33815149,6391043
61411,,47.54197746,-122.39664233,6391042
61412,,47.64942787,-122.35025575,6391041
61413,,47.71204333,-122.33118675,6391040
61414,,47.68312861,-122.33134325,6391036
61415,,47.7239709,-122.36671006,6391029
61416,,47.68838433,-122.38293078,6391028
61417,,47.66356382,-122.32879179,6391027
61418,,47.60636058,-122.33818235,6391023
61419,,47.61296669,-122.33927313,6391021
61420,,47.57652056,-122.37950202,6391019
61421,,47.6708837,-122.33330055,6391018
61422,,47.66468656,-122.30236446,6391017
61423,,47.51679802,-122.38408729,6391015
61424,,47.5076422,-122.25209545,6391013
61425,,47.67796638,-122.2813412,6391012
61426,,47.61521776,-122.33748241,6391004
61427,,47.61521776,-122.33748241,6391001
61428,,47.62084605,-122.32055599,6391008
61429,,47.50356263,-122.37843593,6390941
61430,,47.62037756,-122.33628748,6391006
61431,,47.61338199,-122.3159478,6391005
61432,,47.61770123,-122.33061198,6391003
61433,,47.61338199,-122.3159478,6391002
61434,,47.64995318,-122.35002244,6391000
61435,,47.61540055,-122.33581767,6390999
61436,,47.65064964,-122.30299334,6390998
61437,,47.64163637,-122.35747929,6390997
61438,,47.57333515,-122.40792064,6390995
61439,,47.65812651,-122.33229236,6390992
61440,,47.61396474,-122.34610729,6390991
61441,,47.6153976,-122.31597178,6390983
61442,,47.55926496,-122.28655389,6390986
61443,,47.66280612,-122.36658645,6390982
61444,,47.59570959,-122.30027212,6390985
61445,,47.6274056,-122.36906597,6390981
61446,,47.66280612,-122.36658645,6390980
61447,,47.60311402,-122.33226655,6390978
61448,,47.60655975,-122.33534639,6390977
61449,,47.52427809,-122.28806347,6390970
61450,,47.70102889,-122.33691459,6390966
61451,,47.53197266,-122.31223954,6390969
61452,,47.55539173,-122.26653726,6390965
61453,,47.54002541,-122.39656448,6390960
61454,,47.71425408,-122.3369027,6390958
61455,,47.60454089,-122.33073506,6390957
61456,,47.61125861,-122.33495033,6390949
61457,,47.66485135,-122.35977071,6390913
61458,,47.54575623,-122.26151527,6390944
61459,,47.67998398,-122.37598315,6390939
61460,,47.61101275,-122.33948065,6390937
61461,,47.62840077,-122.31098764,6390935
61462,,47.66703973,-122.28422424,6390934
61463,,47.55742187,-122.30491385,6390931
61464,,47.58458142,-122.29056947,6390928
61465,,47.54621599,-122.33487072,6390921
61466,,47.54621599,-122.33487072,6390920
61467,,47.65942018,-122.34256735,6390925
61468,,47.62572526,-122.32163218,6390911
61469,,47.65026795,-122.30386616,6390909
61470,,47.6314132,-122.30386105,6390908
61471,,47.52100729,-122.28570196,6390907
61472,,47.64606476,-122.31676093,6390905
61473,,47.70825431,-122.32378343,6390904
61474,,47.61089077,-122.32933488,6390903
61475,,47.57148248,-122.37958137,6390900
61476,,47.68160055,-122.37443304,6390899
61477,,47.64174972,-122.32379097,6390898
61478,,47.6587051,-122.39857297,6390897
61479,,47.52902263,-122.26432671,6390896
61480,,47.61089077,-122.32933488,6390895
61481,,47.51976373,-122.35090419,6390894
61482,,47.56886752,-122.35294049,6390893
61483,,47.63264289,-122.28798974,6390891
61484,,47.68204412,-122.35723401,6390890
61485,,47.56279534,-122.3959575,6390889
61486,,47.69063683,-122.32785139,6390888
61487,,47.67570176,-122.37993971,6390887
61488,,47.67584204,-122.37993931,6390886
61489,,47.65539475,-122.35991144,6390884
61490,,47.67570176,-122.37993971,6390882
61491,,47.62807251,-122.32161797,6390880
61492,,47.67570176,-122.37993971,6390879
61493,,47.6883505,-122.31660985,6390875
61494,,47.66338757,-122.36051729,6390871
61495,,47.57610895,-122.28327231,6390868
61496,,47.6770568,-122.36896184,6390862
61497,,47.61687787,-122.30797517,6390860
61498,,47.64942787,-122.35025575,6390859
61499,,47.60644574,-122.28805513,6390858
61500,,47.61391287,-122.33726765,6390857
61501,,47.64747091,-122.34087877,6390856
61502,,47.6061431,-122.33675344,6390855
61503,,47.610431,-122.33207691,6390854
61504,,47.70667392,-122.34235237,6390853
61505,,47.6105508,-122.33467931,6390851
61506,,47.60266151,-122.33333245,6390849
61507,,47.51713199,-122.26428017,6390842
61508,,47.60573523,-122.33029353,6390848
61509,,47.53550136,-122.38159905,6390846
61510,,47.60896713,-122.33482136,6390844
61511,,47.66852195,-122.36310555,6390841
61512,,47.57875548,-122.41122521,6390840
61513,,47.61065933,-122.31712671,6390835
61514,,47.6105508,-122.33467931,6390837
61515,,47.58101626,-122.38408912,6390833
61516,,47.62406618,-122.33620465,6390832
61517,,47.55091159,-122.31204828,6390831
61518,,47.59643998,-122.32728148,6390829
61519,,47.62037756,-122.33628748,6390828
61520,,47.63683956,-122.27889419,6390826
61521,,47.67166221,-122.31049339,6390824
61522,,47.63683956,-122.27889419,6390823
61523,,47.66517119,-122.30187162,6390818
61524,,47.56709607,-122.36489874,6390815
61525,,47.61150216,-122.33279582,6390814
61526,,47.60655975,-122.33534639,6390811
61527,,47.63889242,-122.34077427,6390810
61528,,47.63040176,-122.28834952,6390808
61529,,47.61125861,-122.33495033,6390805
61530,,47.69262132,-122.32273876,6390801
61531,,47.67265678,-122.35062065,6390800
61532,,47.6427918,-122.35227164,6390798
61533,,47.52263059,-122.26923259,6390797
61534,,47.70825431,-122.32378343,6390795
61535,,47.6274241,-122.37041723,6390793
61536,,47.63834496,-122.39398695,6390791
61537,,47.67658432,-122.27024069,6390790
61538,,47.70007799,-122.3158574,6390789
61539,,47.67058288,-122.31333693,6390787
61540,,47.53410199,-122.3824254,6390629
61541,,47.51679802,-122.38408729,6390779
61542,,47.68838607,-122.31892763,6390772
61543,,47.71963064,-122.29549103,6390770
61544,,47.71735216,-122.36036673,6390768
61545,,47.57466792,-122.33090429,6390764
61546,,47.66243331,-122.37684109,6390761
61547,,47.61597954,-122.33086962,6390760
61548,,47.63379277,-122.28854531,6390759
61549,,47.64942787,-122.35025575,6390757
61550,,47.67557755,-122.30215937,6390751
61551,,47.62121801,-122.3388664,6390749
61552,,47.64942787,-122.35025575,6390753
61553,,47.63914558,-122.29028724,6390746
61554,,47.62563431,-122.35597876,6390745
61555,,47.55446275,-122.35933349,6390743
61556,,47.57266487,-122.40856646,6390742
61557,,47.58924534,-122.33567914,6390741
61558,,47.62406467,-122.33028074,6390740
61559,,47.67161878,-122.25921816,6390738
61560,,47.58924534,-122.33567914,6390737
61561,,47.56336682,-122.2954182,6390736
61562,,47.7281435,-122.28271464,6390735
61563,,47.57768572,-122.30983379,6390733
61564,,47.55171946,-122.31305496,6390732
61565,,47.58029175,-122.29446809,6390731
61566,,47.71494766,-122.3338405,6390730
61567,,47.62402492,-122.33756682,6390729
61568,,47.60186766,-122.28626903,6390728
61569,,47.61338199,-122.3159478,6390727
61570,,47.68674005,-122.33578601,6390726
61571,,47.6935412,-122.28936984,6390725
61572,,47.66061325,-122.31063571,6390724
61573,,47.57546511,-122.40393652,6390723
