id,Application Permit,Address,Location_id,Project_Information_id,Application_Information_id
1881,6522080,5815 20TH AVE NW,1881,1881,1881
46403,6522090,2430 MONTAVISTA PL W,46403,46403,46403
1370,6522101,14011 20TH AVE NE,1370,1370,1370
1926,6522108,450 3RD AVE W,1926,1926,1926
42337,6522109,3302 NE 75TH ST,42337,42337,42337
1925,6522113,1614 39TH AVE E,1925,1925,1925
42962,6522114,2812 E UNION ST,42962,42962,42962
1325,6522118,2157 N NORTHLAKE WAY,1325,1325,1325
1923,6522121,6021 26TH AVE NE,1923,1923,1923
1189,6522125,11340 LAKESIDE AVE NE,1189,1189,1189
47333,6522128,2045 WESTLAKE AVE,47333,47333,47333
39937,6522130,2814 E UNION ST,39937,39937,39937
1676,6522131,800 MAYNARD AVE S,1676,1676,1676
1922,6522134,1819 E DENNY WAY,1922,1922,1922
1920,6522139,900 4TH AVE,1920,1920,1920
1202,6522143,220 S DAWSON ST,1202,1202,1202
45825,6522144,1908 43RD AVE E,45825,45825,45825
1219,6522149,1057 S DIRECTOR ST,1219,1219,1219
1850,6522152,6111 11TH AVE NW,1850,1850,1850
41056,6522154,4200 WHITMAN CT NE,41056,41056,41056
41005,6522159,1020 E UNION ST,41005,41005,41005
841,6522164,2320 NW BLUE RIDGE DR,841,841,841
41040,6522182,4911 24TH AVE S,41040,41040,41040
1915,6522190,4450 EAST MARGINAL WAY S,1915,1915,1915
1916,6522191,118 N 95TH ST,1916,1916,1916
40270,6522209,210 NW 53RD ST,40270,40270,40270
224,6522219,7006 35TH AVE NW,224,224,224
46044,6522221,2476 WESTLAKE AVE N,46044,46044,46044
635,6522230,4428 EVANSTON AVE N,635,635,635
1870,6522231,9405A 35TH AVE SW,1870,1870,1870
40180,6522235,4721 W BERTONA ST,40180,40180,40180
47345,6522237,4735 UNIVERSITY VIEW PL NE,47345,47345,47345
1842,6522247,10129 66TH AVE S,1842,1842,1842
1902,6522258,1709 E COLUMBIA ST,1902,1902,1902
1867,6522272,3908 W DRAVUS ST,1867,1867,1867
1435,6522281,4508 33RD AVE S,1435,1435,1435
1896,6522290,365 MCGRAW ST,1896,1896,1896
1895,6522298,607 NE RAVENNA BLVD,1895,1895,1895
879,6522304,5655 21ST AVE SW,879,879,879
40319,6522306,5659 21ST AVE SW,40319,40319,40319
1877,6522307,705 5TH AVE S,1877,1877,1877
1894,6522308,3215 14TH AVE S,1894,1894,1894
1878,6522311,720 3RD AVE,1878,1878,1878
1884,6522316,2817 NW 66TH ST,1884,1884,1884
1403,6522328,2306 WEST VIEWMONT WAY W,1403,1403,1403
1872,6522330,300 ELLIOTT AVE W,1872,1872,1872
1893,6522336,411 W CROCKETT ST,1893,1893,1893
1586,6522346,4901 RAINIER AVE S,1586,1586,1586
1876,6522347,134 26TH AVE E,1876,1876,1876
44082,6522360,2209 12TH AVE W,44082,44082,44082
1846,6522373,2320 43RD AVE E,1846,1846,1846
41262,6522378,1200 OLYMPIC WAY W,41262,41262,41262
40261,6522379,1313 4TH AVE,40261,40261,40261
48948,6522382,2608 46TH AVE SW,48948,48948,48948
47760,6522383,1108 9TH AVE W,47760,47760,47760
1806,6522391,6755 EAST MARGINAL WAY S,1806,1806,1806
48807,6522392,1201 AMGEN CT W,48807,48807,48807
47664,6522393,4400 SW ALASKA ST,47664,47664,47664
42401,6522394,2247 E BLAINE ST,42401,42401,42401
45341,6522397,5704 S HAWTHORN RD,45341,45341,45341
40596,6522398,2310 3RD AVE N,40596,40596,40596
1702,6522399,5100 S FOUNTAIN ST,1702,1702,1702
1888,6522402,137 NW 84TH ST,1888,1888,1888
46830,6522406,3121 WEST LAURELHURST DR NE,46830,46830,46830
40603,6522409,2070 6TH AVE,40603,40603,40603
1887,6522413,1111 3RD AVE,1887,1887,1887
1865,6522430,6526 22ND AVE NW,1865,1865,1865
43682,6522433,3110 NE 81ST ST,43682,43682,43682
49598,6522436,1525 11TH AVE,49598,49598,49598
700,6522441,1201 AMGEN CT W,700,700,700
40178,6522443,1401R NW 45TH ST,40178,40178,40178
39981,6522448,599R NW 42ND ST,39981,39981,39981
42854,6522449,4817 38TH AVE SW,42854,42854,42854
39870,6522450,1801R N NORTHLAKE WAY,39870,39870,39870
40089,6522454,10000R LAKE SHORE BLVD NE,40089,40089,40089
1848,6522455,7332 14TH AVE NW,1848,1848,1848
37908,6522459,4821 38TH AVE SW,37908,37908,37908
42156,6522460,4823 38TH AVE SW,42156,42156,42156
48644,6522465,416 BROADWAY E,48644,48644,48644
44633,6522471,1537 NW 59TH ST,44633,44633,44633
765,6522476,450 NE 100TH ST,765,765,765
115,6522478,7851 56TH PL NE,115,115,115
40209,6522483,4635 S FRONTENAC ST,40209,40209,40209
41791,6522487,8901 26TH AVE NE,41791,41791,41791
1811,6522503,5001 36TH AVE NE,1811,1811,1811
50005,6522509,814 E HIGHLAND DR,50005,50005,50005
1612,6522510,2400 6TH AVE S,1612,1612,1612
197,6522523,423 N 62ND ST,197,197,197
1216,6522525,5001 BROOKLYN AVE NE,1216,1216,1216
40873,6522529,2563 34TH AVE W,40873,40873,40873
1861,6522534,7017 11TH AVE NW,1861,1861,1861
39977,6522539,1901 FRANKLIN AVE E,39977,39977,39977
49688,6522542,1333 AIRPORT WAY S,49688,49688,49688
1860,6522545,500 5TH AVE W,1860,1860,1860
1853,6522550,6405 NE WINDERMERE RD,1853,1853,1853
412,6522552,1220 4TH AVE S,412,412,412
1859,6522557,333 NE 91ST ST,1859,1859,1859
1858,6522561,3010 12TH AVE W,1858,1858,1858
41213,6522593,121 NE 57TH ST,41213,41213,41213
42414,6522621,6726 DIVISION AVE NW,42414,42414,42414
40832,6522624,331 NW 51ST ST,40832,40832,40832
1844,6522626,10219 VALMAY AVE NW,1844,1844,1844
1851,6522640,5001 NE 50TH ST,1851,1851,1851
42965,6522645,1601 N 34TH ST,42965,42965,42965
1838,6522646,13345 3RD AVE NE,1838,1838,1838
1836,6522664,8029 ASHWORTH AVE N,1836,1836,1836
13347,6522668,621 18TH AVE S,13347,13347,13347
1401,6522671,1936 38TH AVE E,1401,1401,1401
1091,6522672,512 1ST AVE N,1091,1091,1091
876,6522673,4060 SPOKANE LN NE,876,876,876
1393,6522681,1718 NW MARKET ST,1393,1393,1393
48187,6522682,1403 W WHEELER ST,48187,48187,48187
45132,6522687,1914 E MERCER ST,45132,45132,45132
41892,6522703,5936 36TH AVE S,41892,41892,41892
994,6522705,2857 NW 71ST ST,994,994,994
41217,6522707,6733 46TH AVE SW,41217,41217,41217
784,6522708,4207 BAGLEY AVE N,784,784,784
45553,6522715,3111 27TH AVE S,45553,45553,45553
45790,6522734,1905 47TH AVE SW,45790,45790,45790
48527,6522735,227 WESTLAKE AVE N,48527,48527,48527
1799,6522736,2116 NE 55TH ST,1799,1799,1799
1661,6522741,2619 NE UNIVERSITY VILLAGE ST,1661,1661,1661
1086,6522766,1211 E ALDER ST,1086,1086,1086
1595,6522769,5002 SW HUDSON ST,1595,1595,1595
1689,6522783,349 NW 49TH ST,1689,1689,1689
41559,6522793,1634 S LANE ST,41559,41559,41559
1773,6522796,2405 BOYER AVE E,1773,1773,1773
47285,6522797,333 WESTLAKE AVE N,47285,47285,47285
41341,6522798,551 BOREN AVE N,41341,41341,41341
49344,6522799,11 W ALOHA ST,49344,49344,49344
545,6522805,307 W MCGRAW ST,545,545,545
1820,6522815,2824 39TH AVE W,1820,1820,1820
1819,6522817,2211 E MILLER ST,1819,1819,1819
589,6522821,1211 E ALDER ST,589,589,589
1817,6522828,1642 FEDERAL AVE E,1817,1817,1817
1818,6522831,5411 37TH AVE S,1818,1818,1818
1816,6522837,410 TERRY AVE N,1816,1816,1816
1815,6522852,2303 NOB HILL AVE N,1815,1815,1815
1813,6522858,1730 MINOR AVE,1813,1813,1813
46874,6522859,3511 ASHWORTH AVE N,46874,46874,46874
537,6522864,1501 WESTERN AVE,537,537,537
1809,6522870,6500 1ST AVE NW,1809,1809,1809
42753,6522874,847 S TRENTON ST,42753,42753,42753
41508,6522875,1815 S LANDER ST,41508,41508,41508
42468,6522884,5227 PULLMAN AVE NE,42468,42468,42468
1763,6522893,715A M L KING JR WAY S,1763,1763,1763
1765,6522894,715B M L KING JR WAY S,1765,1765,1765
1807,6522895,9733 46TH AVE NE,1807,1807,1807
1761,6522910,713 M L KING JR WAY S,1761,1761,1761
1726,6522914,621 15TH AVE E,1726,1726,1726
1408,6522918,9253 51ST AVE S,1408,1408,1408
1804,6522922,2401 UTAH AVE S,1804,1804,1804
1803,6522927,2401 UTAH AVE S,1803,1803,1803
1802,6522931,6900 57TH AVE NE,1802,1802,1802
1800,6522932,2551 THORNDYKE AVE W,1800,1800,1800
1725,6522943,2161 HARBOR AVE SW,1725,1725,1725
41564,6522945,118 NE 64TH ST,41564,41564,41564
1797,6522964,7555 25TH AVE NE,1797,1797,1797
40213,6522966,1110 DEXTER AVE N,40213,40213,40213
45283,6522967,1550 NW 50TH ST,45283,45283,45283
45579,6522971,107 27TH AVE E,45579,45579,45579
45838,6522976,5412 47TH AVE SW,45838,45838,45838
13,6522983,9109 17TH AVE NE,13,13,13
49740,6522985,516 3RD AVE,49740,49740,49740
1588,6522989,5412 47TH AVE SW,1588,1588,1588
40070,6522991,4721 51ST PL SW,40070,40070,40070
40037,6522993,11511 FREMONT AVE N,40037,40037,40037
890,6523001,3622 46TH AVE SW,890,890,890
43082,6523004,9224 35TH AVE SW,43082,43082,43082
49035,6523008,720 NE 47TH ST,49035,49035,49035
40560,6523014,5632 21ST AVE SW,40560,40560,40560
1759,6523036,11522 GREENWOOD AVE N,1759,1759,1759
1754,6523037,11528 GREENWOOD AVE N,1754,1754,1754
1752,6523038,11524 GREENWOOD AVE N,1752,1752,1752
1751,6523039,11526 GREENWOOD AVE N,1751,1751,1751
1794,6523051,411 1ST AVE S,1794,1794,1794
45744,6523053,9803 49TH AVE SW,45744,45744,45744
1428,6523054,2821 2ND AVE,1428,1428,1428
983,6523068,118 NE 45TH ST,983,983,983
49781,6523078,5512 NE 63RD ST,49781,49781,49781
1791,6523081,401 ELLIOTT AVE W,1791,1791,1791
1716,6523085,1301 4TH AVE,1716,1716,1716
1739,6523092,4613 EVANSTON AVE N,1739,1739,1739
1735,6523093,4611 EVANSTON AVE N,1735,1735,1735
43622,6523098,7400 8TH AVE S,43622,43622,43622
1522,6523101,2610 NE VILLAGE LN,1522,1522,1522
48406,6523102,2224 2ND AVE,48406,48406,48406
48543,6523138,1629 5TH AVE W,48543,48543,48543
45657,6523142,1602 34TH CT W,45657,45657,45657
1157,6523146,1302 33RD AVE S,1157,1157,1157
46841,6523149,9309 AURORA AVE N,46841,46841,46841
1771,6523150,5126 S FINDLAY ST,1771,1771,1771
1772,6523155,4409 CALIFORNIA AVE SW,1772,1772,1772
1267,6523159,2307 NW MARKET ST,1267,1267,1267
42165,6523169,1917 5TH AVE W,42165,42165,42165
42462,6523175,3503 SW SEOLA LN,42462,42462,42462
1766,6523178,4917 SW OREGON ST,1766,1766,1766
1756,6523179,11530 GREENWOOD AVE N,1756,1756,1756
1632,6523180,6940 56TH AVE S,1632,1632,1632
28173,6523186,10346 MIDVALE AVE N,28173,28173,28173
1685,6523191,6802 40TH AVE NE,1685,1685,1685
48404,6523194,1500 6TH AVE,48404,48404,48404
46154,6523195,8724 SAND POINT WAY NE,46154,46154,46154
38276,6523198,13531 32ND AVE NE,38276,38276,38276
1730,6523218,3612 LEARY WAY NW,1730,1730,1730
1734,6523224,10011 42ND AVE SW,1734,1734,1734
41544,6523235,3032 NE 91ST ST,41544,41544,41544
45600,6523240,6816 50TH AVE NE,45600,45600,45600
45203,6523241,531 NE 81ST ST,45203,45203,45203
41540,6523258,7921 18TH AVE SW,41540,41540,41540
49166,6523260,525 MINOR AVE N,49166,49166,49166
45049,6523265,1216 JOHN ST,45049,45049,45049
146,6523280,2520 MOUNT CLAIRE DR S,146,146,146
49762,6523284,1100 FAIRVIEW AVE N,49762,49762,49762
764,6523301,8149 28TH AVE SW,764,764,764
1715,6523304,5706 9TH AVE NW,1715,1715,1715
1714,6523305,3821 24TH AVE W,1714,1714,1714
544,6523307,9240 3RD AVE NW,544,544,544
1713,6523315,4211 50TH AVE NE,1713,1713,1713
40071,6523320,4220 47TH AVE S,40071,40071,40071
1146,6523328,423 W NEWELL ST,1146,1146,1146
336,6523329,1511 E COLUMBIA ST,336,336,336
1577,6523330,500 FAIRVIEW AVE N,1577,1577,1577
1712,6523342,9020 35TH AVE SW,1712,1712,1712
40335,6523346,5940 21ST AVE SW,40335,40335,40335
44835,6523347,2345 N 58TH ST,44835,44835,44835
1708,6523355,321 NW 52ND ST,1708,1708,1708
1710,6523362,3519 SW 97TH ST,1710,1710,1710
1709,6523363,1252 16TH AVE E,1709,1709,1709
45542,6523371,3021 61ST AVE SW,45542,45542,45542
1658,6523377,1501 E SPRING ST,1658,1658,1658
1707,6523379,914 N 70TH ST,1707,1707,1707
1117,6523386,4456 53RD AVE SW,1117,1117,1117
1680,6523389,901 3RD AVE,1680,1680,1680
40241,6523393,6235 AIRPORT WAY S,40241,40241,40241
1230,6523396,5602 8TH AVE NW,1230,1230,1230
1472,6523399,5953 FAUNTLEROY WAY SW,1472,1472,1472
1390,6523402,3879 51ST AVE NE,1390,1390,1390
1701,6523406,5012 48TH AVE SW,1701,1701,1701
1696,6523412,10757 EVANSTON AVE N,1696,1696,1696
1697,6523422,4108 51ST AVE S,1697,1697,1697
45652,6523437,111 26TH AVE S,45652,45652,45652
46842,6523445,9309 AURORA AVE N,46842,46842,46842
42519,6523456,3240 10TH AVE W,42519,42519,42519
40491,6523462,4601 S COOPER ST,40491,40491,40491
1682,6523501,1216 E CROCKETT ST,1682,1682,1682
45375,6523509,410 NE 72ND ST,45375,45375,45375
1681,6523512,1216 E CROCKETT ST,1681,1681,1681
47146,6523520,1012 1ST AVE,47146,47146,47146
1678,6523540,1550 N 115TH ST,1678,1678,1678
1677,6523542,1550 N 115TH ST,1677,1677,1677
633,6523543,5950 OAKHURST RD S,633,633,633
1497,6523544,657 NW 80TH ST,1497,1497,1497
1653,6523545,8021 16TH AVE NE,1653,1653,1653
1660,6523552,12322 22ND AVE NE,1660,1660,1660
1675,6523559,5312 9TH AVE NE,1675,1675,1675
1670,6523568,4314 WINSLOW PL N,1670,1670,1670
42575,6523569,5840 AIRPORT WAY S,42575,42575,42575
1623,6523580,1906 N 143RD ST,1623,1623,1623
42416,6523582,932 22ND AVE,42416,42416,42416
1669,6523583,4540 8TH AVE NE,1669,1669,1669
1633,6523588,2730 NE 97TH ST,1633,1633,1633
278,6523592,907 NW BALLARD WAY,278,278,278
1668,6523593,6206 52ND AVE NE,1668,1668,1668
1092,6523596,1920 4TH AVE N,1092,1092,1092
1666,6523601,1201 3RD AVE,1666,1666,1666
40657,6523609,5601 22ND AVE NW,40657,40657,40657
1649,6523611,8038A 35TH AVE NE,1649,1649,1649
1663,6523614,4027 NE 87TH ST,1663,1663,1663
1647,6523618,8038 35TH AVE NE,1647,1647,1647
46618,6523619,1919 5TH AVE W,46618,46618,46618
48658,6523620,428 WESTLAKE AVE N,48658,48658,48658
1662,6523622,7317 EARL AVE NW,1662,1662,1662
41234,6523632,9040 3RD AVE NW,41234,41234,41234
45502,6523646,6730 34TH AVE NW,45502,45502,45502
45382,6523648,728 N 77TH ST,45382,45382,45382
136,6523650,2410 NW 59TH ST,136,136,136
43165,6523656,7612 AURORA AVE N,43165,43165,43165
343,6523657,14328 LINDEN AVE N,343,343,343
48026,6523658,3605 AIRPORT WAY S,48026,48026,48026
1651,6523660,7308 22ND AVE NW,1651,1651,1651
622,6523665,5619 M L KING JR WAY S,622,622,622
40256,6523667,5940 36TH AVE S,40256,40256,40256
41704,6523670,346 NE 51ST ST,41704,41704,41704
716,6523677,3700 37TH AVE SW,716,716,716
1637,6523703,3043 NW 61ST ST,1637,1637,1637
50196,6523709,2401 UTAH AVE S,50196,50196,50196
1046,6523720,14300 GREENWOOD AVE N,1046,1046,1046
1636,6523727,333 BOREN AVE N,1636,1636,1636
438,6523731,7338 44TH AVE SW,438,438,438
1635,6523732,1926 6TH AVE S,1635,1635,1635
43920,6523776,2301 6TH AVE,43920,43920,43920
36974,6523786,9842 ARROWSMITH AVE S,36974,36974,36974
48708,6523792,6834 51ST AVE NE,48708,48708,48708
186,6523801,1923 1ST AVE,186,186,186
1495,6523804,2840 NW 69TH ST,1495,1495,1495
44257,6523807,10229 RENTON AVE S,44257,44257,44257
1622,6523817,2518 ROYAL CT E,1622,1622,1622
1610,6523821,8019 14TH AVE NW,1610,1610,1610
39798,6523826,5337 21ST AVE SW,39798,39798,39798
45153,6523830,453 MCGILVRA BLVD E,45153,45153,45153
1621,6523840,1918 8TH AVE,1621,1621,1621
1609,6523853,2606 W SMITH ST,1609,1609,1609
39899,6523859,5040 FAUNTLEROY WAY SW,39899,39899,39899
1617,6523872,2115 CALIFORNIA AVE SW,1617,1617,1617
1277,6523875,2330 41ST AVE E,1277,1277,1277
46929,6523881,2143 N NORTHLAKE WAY,46929,46929,46929
1598,6523882,4228 FREMONT AVE N,1598,1598,1598
48410,6523885,1760 NE 62ND ST,48410,48410,48410
1388,6523889,4000 NE 41ST ST,1388,1388,1388
49918,6523903,8300 MILITARY RD S,49918,49918,49918
40483,6523906,4212 S HOLLY ST,40483,40483,40483
483,6523907,4147 52ND AVE SW,483,483,483
44907,6523912,8236 MERIDIAN AVE N,44907,44907,44907
1593,6523913,917 31ST AVE S,1593,1593,1593
40871,6523921,1815 E THOMAS ST,40871,40871,40871
46763,6523924,4019 EVANSTON AVE N,46763,46763,46763
41139,6523925,6224 NE PRINCETON WAY,41139,41139,41139
39869,6523926,6511 44TH AVE S,39869,39869,39869
1314,6523949,107 NE 60TH ST,1314,1314,1314
743,6523963,3508 S OREGON ST,743,743,743
1439,6523973,747 BOYLSTON AVE E,1439,1439,1439
1415,6523979,732 BELMONT PL E,1415,1415,1415
1414,6523980,736 BELMONT PL E,1414,1414,1414
995,6523984,625 S KING ST,995,995,995
942,6523987,1110 30TH AVE,942,942,942
39838,6523989,5725 58TH AVE NE,39838,39838,39838
1603,6524000,947 N 76TH ST,1603,1603,1603
1602,6524010,4312 2ND AVE NE,1602,1602,1602
1549,6524011,83 S KING ST,1549,1549,1549
39983,6524017,7948 17TH AVE SW,39983,39983,39983
1601,6524018,4308 2ND AVE NE,1601,1601,1601
47824,6524030,2224 8TH AVE,47824,47824,47824
46365,6524050,801 S HOMER ST,46365,46365,46365
1557,6524056,1726 N 80TH ST,1557,1557,1557
48363,6524061,610 SW ROXBURY ST,48363,48363,48363
47378,6524063,6308 ROOSEVELT WAY NE,47378,47378,47378
1597,6524071,2610 NE VILLAGE LN,1597,1597,1597
1319,6524075,3050R NW ESPLANADE,1319,1319,1319
1451,6524079,1417 E DENNY WAY,1451,1451,1451
48745,6524120,7201 EAST GREEN LAKE DR N,48745,48745,48745
39886,6524124,5100 NE 93RD ST,39886,39886,39886
89,6524128,3720 HILLCREST AVE SW,89,89,89
40090,6524129,6322 65TH AVE NE,40090,40090,40090
49615,6524130,800 LAKE WASHINGTON BLVD,49615,49615,49615
982,6524131,1816 NE 55TH ST,982,982,982
46424,6524132,5635 3RD AVE NW,46424,46424,46424
40035,6524133,2234 LAKE WASHINGTON BLVD S,40035,40035,40035
40419,6524137,5895 LAKE WASHINGTON BLVD S,40419,40419,40419
44562,6524142,8400 55TH AVE S,44562,44562,44562
40815,6524143,826 S ORCAS ST,40815,40815,40815
42654,6524145,5403 18TH AVE SW,42654,42654,42654
1533,6524149,1124 COLUMBIA ST,1533,1533,1533
968,6524151,6546 DIBBLE AVE NW,968,968,968
939,6524155,3228 W GOVERNMENT WAY,939,939,939
362,6524164,1413 N 53RD ST,362,362,362
43445,6524171,1309 W DRAVUS ST,43445,43445,43445
44778,6524173,14342 RIVIERA PL NE,44778,44778,44778
1575,6524185,1229 MADISON ST,1575,1575,1575
1576,6524186,403 30TH AVE E,1576,1576,1576
39925,6524192,6221 FLORA AVE S,39925,39925,39925
40727,6524197,11735 40TH AVE NE,40727,40727,40727
179,6524201,422 W GALER ST,179,179,179
47926,6524202,6555 27TH AVE NW,47926,47926,47926
1474,6524206,9709 3RD AVE NE,1474,1474,1474
1567,6524254,2118 3RD AVE,1567,1567,1567
42241,6524262,2802 S NORMAN ST,42241,42241,42241
49239,6524263,2414 13TH AVE S,49239,49239,49239
49238,6524269,2414 13TH AVE S,49238,49238,49238
1565,6524270,3201 1ST AVE S,1565,1565,1565
1564,6524275,7307 6TH AVE NW,1564,1564,1564
1559,6524284,3551 WALLINGFORD AVE N,1559,1559,1559
1563,6524288,714 N 95TH ST,1563,1563,1563
1359,6524291,1201 E UNION ST,1359,1359,1359
1048,6524296,10679 63RD AVE S,1048,1048,1048
1440,6524299,3611 23RD AVE W,1440,1440,1440
1505,6524310,3927 2ND AVE NE,1505,1505,1505
1504,6524311,3925 2ND AVE NE,1504,1504,1504
1503,6524312,3927 2ND AVE NE,1503,1503,1503
556,6524313,1220 SW MASSACHUSETTS ST,556,556,556
1554,6524322,1509 NE 135TH ST,1554,1554,1554
48905,6524325,700 N 50TH ST,48905,48905,48905
178,6524326,300 NE NORTHGATE WAY,178,178,178
211,6524330,800 OCCIDENTAL AVE S,211,211,211
43516,6524331,3109 EAST LAURELHURST DR NE,43516,43516,43516
165,6524337,1250 1ST AVE S,165,165,165
41214,6524342,4576 22ND AVE SW,41214,41214,41214
49763,6524344,1100 FAIRVIEW AVE N,49763,49763,49763
47841,6524346,2622 MAYFAIR AVE N,47841,47841,47841
41347,6524350,4147 CALIFORNIA AVE SW,41347,41347,41347
46565,6524354,14315 STONE AVE N,46565,46565,46565
123,6524355,1424 11TH AVE,123,123,123
49519,6524361,907 NW BALLARD WAY,49519,49519,49519
43558,6524388,7312 WEST GREEN LAKE DR N,43558,43558,43558
44620,6524389,3003 S DAKOTA ST,44620,44620,44620
604,6524404,213 18TH AVE,604,604,604
1274,6524415,263 NE 43RD ST,1274,1274,1274
284,6524418,2109 45TH AVE SW,284,284,284
1273,6524419,8261 NORTHROP PL SW,1273,1273,1273
1548,6524429,399 FAIRVIEW AVE N,1548,1548,1548
42103,6524436,3670 WOODLAND PARK AVE N,42103,42103,42103
44,6524449,5834 16TH AVE S,44,44,44
45164,6524457,3303 34TH AVE SW,45164,45164,45164
839,6524462,8408 GREENWOOD AVE N,839,839,839
838,6524465,8410 GREENWOOD AVE N,838,838,838
43205,6524484,645 ELLIOTT AVE W,43205,43205,43205
1536,6524495,5312 WOODLAWN AVE N,1536,1536,1536
45075,6524496,4570 23RD AVE SW,45075,45075,45075
1535,6524510,7221 1ST AVE NW,1535,1535,1535
1534,6524518,7221 1ST AVE NW,1534,1534,1534
1372,6524520,3638 MERIDIAN AVE N,1372,1372,1372
249,6524534,3932 S BRANDON ST,249,249,249
33182,6524542,5132 S DAWSON ST,33182,33182,33182
1529,6524553,1600 6TH AVE W,1529,1529,1529
40094,6524583,3754 W LAWTON ST,40094,40094,40094
1501,6524594,716 N ALLEN PL,1501,1501,1501
763,6524595,215 2ND AVE S,763,763,763
1525,6524603,704 N 34TH ST,1525,1525,1525
43021,6524605,516 21ST AVE E,43021,43021,43021
1518,6524606,1301 5TH AVE,1518,1518,1518
40413,6524608,2202 8TH AVE,40413,40413,40413
1374,6524610,8335 19TH AVE NW,1374,1374,1374
43623,6524611,7400 8TH AVE S,43623,43623,43623
45383,6524617,3601 GREENWOOD AVE N,45383,45383,45383
1499,6524621,5036 25TH AVE NE,1499,1499,1499
461,6524629,3814 NE 95TH ST,461,461,461
46601,6524635,1034 NE 92ND ST,46601,46601,46601
40049,6524637,1210 S BAILEY ST,40049,40049,40049
45576,6524647,1631 N 52ND ST,45576,45576,45576
1115,6524648,4225 SW ALASKA ST,1115,1115,1115
47,6524660,1416 10TH AVE,47,47,47
41580,6524682,10703 28TH AVE NE,41580,41580,41580
1514,6524683,10430 35TH AVE SW,1514,1514,1514
1510,6524692,3839 46TH AVE SW,1510,1510,1510
40771,6524698,4663 1ST AVE NE,40771,40771,40771
1508,6524705,7536 34TH AVE NE,1508,1508,1508
45296,6524717,9811 35TH AVE SW,45296,45296,45296
42689,6524719,12705 30TH AVE NE,42689,42689,42689
908,6524727,9501 GREENWOOD AVE N,908,908,908
964,6524730,9210 13TH AVE SW,964,964,964
1487,6524734,810 NW 63RD ST,1487,1487,1487
1463,6524747,3315 37TH AVE S,1463,1463,1463
377,6524755,602 12TH AVE E,377,377,377
39952,6524758,3740 S ANGELINE ST,39952,39952,39952
46224,6524786,1938 10TH AVE E,46224,46224,46224
1496,6524787,2840 NW 69TH ST,1496,1496,1496
1498,6524788,700 5TH AVE,1498,1498,1498
40919,6524799,4060 GEORGE WASHINGTON LN NE,40919,40919,40919
1493,6524800,7021 26TH AVE NW,1493,1493,1493
47114,6524804,814 19TH AVE,47114,47114,47114
